Name	Score	padj	coverage	n_topfrac
SIPA1L2	8.35485336664001e-09	8.35485336664001e-09	5	4
RGMB	2.29542032571395e-08	2.29542032571395e-08	5	5
ELN	4.86258725988077e-08	4.86258725988077e-08	5	4
WNT5A	4.97215018286846e-08	4.97215018286846e-08	5	5
ALPK2	5.72527475934316e-08	5.72527475934316e-08	5	3
NRG1	1.32671098687208e-07	1.32671098687208e-07	5	3
SERPINB2	1.97982241315326e-07	1.97982241315326e-07	5	4
GREM2	6.63694685659608e-07	6.63694685659608e-07	5	3
SH3D19	1.32559087161075e-06	1.32559087161075e-06	5	3
SEMA6D	1.36435272549376e-06	1.36435272549376e-06	5	4
CXCL12	2.44507923111167e-06	2.44507923111167e-06	5	3
ZEB2	4.53075224627904e-06	4.53075224627904e-06	5	4
LAMA3	6.26298097972943e-06	6.26298097972943e-06	5	4
KLF12	6.97455991766098e-06	6.97455991766098e-06	5	4
SMURF2	7.6241819809552e-06	7.6241819809552e-06	5	3
PSD3	7.78503123608816e-06	7.78503123608816e-06	5	4
RALGPS2	8.02425854476925e-06	8.02425854476925e-06	5	4
ANKRD29	8.62046435897875e-06	8.62046435897875e-06	5	4
PRKCE	8.88367280523165e-06	8.88367280523165e-06	5	4
ADRA1D	1.04402631563891e-05	1.04402631563891e-05	5	4
LDB2	1.05571816238633e-05	1.05571816238633e-05	5	3
IRS1	1.17378887082117e-05	1.17378887082117e-05	5	3
EPG5	1.35978641929537e-05	1.35978641929537e-05	5	4
ZNF521	1.43444448635031e-05	1.43444448635031e-05	5	4
MEST	1.4963349067892e-05	1.4963349067892e-05	5	3
NR1D2	1.65556985198592e-05	1.65556985198592e-05	5	4
SH2D4A	1.70876970612559e-05	1.70876970612559e-05	5	2
DLX2	1.78641016190051e-05	1.78641016190051e-05	5	4
PDE1C	2.30768003899085e-05	2.30768003899085e-05	5	3
NPTX1	2.72561851165748e-05	2.72561851165748e-05	5	2
DOK6	3.0613220431958e-05	3.0613220431958e-05	5	3
BROX	3.07378300206382e-05	3.07378300206382e-05	5	4
FRMD6	3.12782155867679e-05	3.12782155867679e-05	5	3
UFL1	3.70895568299058e-05	3.70895568299058e-05	5	2
IGF2BP3	4.04152765651941e-05	4.04152765651941e-05	5	3
SLC7A5	4.24325663297471e-05	4.24325663297471e-05	5	3
TMOD2	4.40936560692853e-05	4.40936560692853e-05	5	3
ADAMTS14	4.53673872697535e-05	4.53673872697535e-05	5	3
UGCG	5.46679634271257e-05	5.46679634271257e-05	5	2
CIT	6.20721588804683e-05	6.20721588804683e-05	5	3
FMN2	6.20721588804683e-05	6.20721588804683e-05	5	3
LIF	6.47289025088748e-05	6.47289025088748e-05	5	2
ATP8B1	6.97543243205105e-05	6.97543243205105e-05	5	3
IL7R	7.20594230149833e-05	7.20594230149833e-05	5	3
LOXL2	7.32306649459116e-05	7.32306649459116e-05	5	3
SLC14A1	8.17843782322096e-05	8.17843782322096e-05	5	3
LRRC15	9.14982625288094e-05	9.14982625288094e-05	5	2
BDKRB1	9.56986393316205e-05	9.56986393316205e-05	5	3
DNAJC6	0.000104381355447119	0.000104381355447119	4	3
RAB3B	0.000108278061859098	0.000108278061859098	5	3
KLF7	0.000117691265453275	0.000117691265453275	5	3
MYLK	0.000118110074410022	0.000118110074410022	5	2
TKT	0.000126782209162746	0.000126782209162746	5	3
GNG12	0.000127630966536435	0.000127630966536435	5	3
TNS1	0.000132683948831602	0.000132683948831602	5	2
SLC4A7	0.000134556803484344	0.000134556803484344	5	3
SAMD9	0.000142869163594094	0.000142869163594094	5	2
RGMB-AS1	0.000149145472420576	0.000149145472420576	4	3
SLC1A5	0.000149145472420576	0.000149145472420576	5	3
AHR	0.000153429654549126	0.000153429654549126	5	2
MKX	0.000153910022131969	0.000153910022131969	5	3
NTNG1	0.000154874856225572	0.000154874856225572	5	3
FGF2	0.000164365282360646	0.000164365282360646	4	2
FMN1	0.000169973729052129	0.000169973729052129	5	2
HMOX1	0.000169973729052129	0.000169973729052129	5	2
TMEM47	0.00017397454958698	0.00017397454958698	5	3
FAM107B	0.000176071139451623	0.000176071139451623	5	3
ICK	0.000185712677328507	0.000185712677328507	5	3
FAM171B	0.000186805015719881	0.000186805015719881	5	3
KCTD12	0.000189002421729796	0.000189002421729796	5	3
DLX1	0.000192330472954645	0.000192330472954645	5	3
NEK10	0.00020370338889937	0.00020370338889937	5	3
PIEZO2	0.00022404207042979	0.00022404207042979	5	3
CCBE1	0.000234060230446367	0.000234060230446367	5	3
LONP1	0.000239178425625486	0.000239178425625486	5	3
COLEC12	0.000256322198255183	0.000256322198255183	5	3
PLCB4	0.000279644113532153	0.000279644113532153	5	3
PLK2	0.000279644113532153	0.000279644113532153	5	2
SASH1	0.000294323452102957	0.000294323452102957	5	2
THBS2	0.000315664669853942	0.000315664669853942	5	3
MYOF	0.000321896551301803	0.000321896551301803	5	3
ITGB8	0.00033945174603796	0.00033945174603796	5	3
KCNH1	0.000356775474880015	0.000356775474880015	4	2
ELFN1	0.000365001841263748	0.000365001841263748	5	2
DLC1	0.000365001841263748	0.000365001841263748	5	3
FLNB	0.000379921971136438	0.000379921971136438	5	3
EYA1	0.000381734292000586	0.000381734292000586	5	2
VEGFC	0.000401298271020518	0.000401298271020518	5	3
SLFN5	0.000406763480793682	0.000406763480793682	5	3
SYNJ2	0.000412277561045335	0.000412277561045335	5	3
CACNA2D1	0.000417840719834375	0.000417840719834375	5	3
MAMLD1	0.000423453165094073	0.000423453165094073	5	3
EEA1	0.000434168137917051	0.000434168137917051	5	2
SCN9A	0.000436741707387688	0.000436741707387688	5	3
PSPH	0.000446399965109249	0.000446399965109249	5	3
TXNRD1	0.0004616422294154	0.0004616422294154	5	2
AK5	0.000462144338682662	0.000462144338682662	5	3
NRP1	0.000472168043472948	0.000472168043472948	5	3
ARL4C	0.000480423590277171	0.000480423590277171	5	2
KCND3	0.000519102407226928	0.000519102407226928	5	2
PER3	0.00053533161239751	0.00053533161239751	4	3
SYT11	0.000541937624458276	0.000541937624458276	5	3
RND3	0.000544151504392819	0.000544151504392819	5	3
PRKG2	0.000580388035014158	0.000580388035014158	5	3
ARRDC3	0.000590368249642458	0.000590368249642458	5	2
TGFBI	0.000590368249642458	0.000590368249642458	5	2
PDGFC	0.000618179009975247	0.000618179009975247	5	3
CPA4	0.000622303532220336	0.000622303532220336	5	2
KCTD16	0.000625440388489005	0.000625440388489005	5	3
HMCN1	0.00065507380629692	0.00065507380629692	5	2
ID2	0.000685562432143085	0.000685562432143085	5	3
LIMA1	0.000685562432143085	0.000685562432143085	5	3
GULP1	0.000688146753022006	0.000688146753022006	5	3
HIVEP1	0.000690737477933134	0.000690737477933134	5	3
RAPH1	0.000690737477933134	0.000690737477933134	5	3
LYPD6	0.000695938169889254	0.000695938169889254	5	3
SLC22A15	0.000722328423368684	0.000722328423368684	5	3
JUN	0.000743908376601532	0.000743908376601532	5	3
DCLK1	0.00074653982863171	0.00074653982863171	5	2
ADCY9	0.000765908259744446	0.000765908259744446	5	3
LINC00968	0.000769609652524701	0.000769609652524701	4	2
SERF1B	0.000769609652524701	0.000769609652524701	5	1
IGFBP2	0.000769609652524701	0.000769609652524701	5	1
RNR2	0.000769609652524701	0.000769609652524701	1	1
PDE4B	0.000770332544249837	0.000770332544249837	5	2
SEMA3A	0.000791164838928684	0.000791164838928684	5	3
BCAT1	0.000794495467000998	0.000794495467000998	5	2
NHSL2	0.000805430014977837	0.000805430014977837	5	3
GALNT5	0.000843931380346836	0.000843931380346836	5	2
PRRX1	0.000894584508242386	0.000894584508242386	5	3
SMC4	0.000903840592469007	0.000903840592469007	5	3
KRTAP1-5	0.000947239604964428	0.000947239604964428	5	3
SCN8A	0.000951066005911697	0.000951066005911697	5	3
SOCS5	0.000970400887825178	0.000970400887825178	5	3
NUDT6	0.00101480787320969	0.00101480787320969	5	2
TM4SF20	0.00102859826600961	0.00102859826600961	5	2
NDNF	0.00105645565259328	0.00105645565259328	5	2
SH3BP4	0.00106749751710441	0.00106749751710441	5	3
FAM63B	0.00107052261184252	0.00107052261184252	5	2
TNFSF15	0.00107052261184252	0.00107052261184252	5	2
STEAP2	0.00107095472332032	0.00107095472332032	5	3
MBNL1	0.00112771181906103	0.00112771181906103	5	2
TNXB	0.00114888461011619	0.00114888461011619	5	3
CHL1	0.0011715706799267	0.0011715706799267	5	2
NCEH1	0.00123044740429255	0.00123044740429255	5	3
SHMT2	0.00131176284018987	0.00131176284018987	5	3
VEGFA	0.00131968592441449	0.00131968592441449	5	3
HMGN2	0.00133946953913894	0.00133946953913894	5	2
NABP1	0.00136788435583239	0.00136788435583239	5	3
DCBLD2	0.00139652590189516	0.00139652590189516	5	3
ROCK2	0.00140328019035039	0.00140328019035039	5	2
TEAD1	0.00142973738195966	0.00142973738195966	5	3
MN1	0.00145210187515167	0.00145210187515167	5	2
XIST	0.00150174906863127	0.00150174906863127	2	2
FOXD1	0.00150174906863127	0.00150174906863127	5	2
EXT1	0.00151848149912675	0.00151848149912675	5	2
SMAD9	0.00153912453428914	0.00153912453428914	5	1
ALDH3A1	0.00153912453428914	0.00153912453428914	5	1
RNR1	0.00153912453428914	0.00153912453428914	1	1
VAT1	0.00155222130580906	0.00155222130580906	5	2
SLC39A10	0.00155888544107278	0.00155888544107278	5	3
FYCO1	0.00158632759197673	0.00158632759197673	5	2
SEL1L3	0.00160351812183491	0.00160351812183491	5	2
SPOCK1	0.00162080021992847	0.00162080021992847	5	2
JRK	0.00162168101606649	0.00162168101606649	5	3
NCAPG	0.001690776577813	0.001690776577813	4	3
ALCAM	0.00169084395050749	0.00169084395050749	5	2
PSG5	0.00170482299396313	0.00170482299396313	5	3
NAV3	0.00172641477786059	0.00172641477786059	5	2
EBF3	0.00174433737184945	0.00174433737184945	5	2
ZMIZ1	0.00185379237681873	0.00185379237681873	5	2
HEG1	0.00191462320331563	0.00191462320331563	5	3
N4BP3	0.00192858915856968	0.00192858915856968	5	2
ADAM12	0.00192858915856968	0.00192858915856968	5	2
ADD3	0.00194006044179563	0.00194006044179563	5	3
TOP2A	0.0019475165437758	0.0019475165437758	5	2
SLC35E2B	0.00198121831592129	0.00198121831592129	5	3
PEAK1	0.00198564502164604	0.00198564502164604	5	2
BASP1	0.00198564502164604	0.00198564502164604	5	2
TBX3	0.00202413832828052	0.00202413832828052	5	2
EPS15	0.00206299632628594	0.00206299632628594	5	2
SMAD3	0.00206299632628594	0.00206299632628594	5	2
PPP1R12A	0.00208256204162436	0.00208256204162436	5	2
ATP13A3	0.00208660227501868	0.00208660227501868	5	3
E2F7	0.00209196552943591	0.00209196552943591	5	3
ARHGEF2	0.0022220724850487	0.0022220724850487	5	2
LRRC37A17P	0.00230854465404623	0.00230854465404623	4	1
CPXM2	0.00230854465404623	0.00230854465404623	5	1
KIT	0.00230854465404623	0.00230854465404623	5	2
NFAT5	0.00232445318096988	0.00232445318096988	5	2
PNPLA3	0.00236604198743465	0.00236604198743465	5	2
CADM1	0.00245031003690444	0.00245031003690444	4	2
TENM2	0.002536031087558	0.002536031087558	5	2
BBX	0.00260127474783501	0.00260127474783501	5	2
SLC8A1	0.00262320404271029	0.00262320404271029	5	2
EPGN	0.00266733464187146	0.00266733464187146	5	2
NGF	0.00275668339838414	0.00275668339838414	5	2
ITGA8	0.00277924706226809	0.00277924706226809	5	2
RRM2B	0.00287040710335634	0.00287040710335634	5	2
TRIM16	0.00291653011567392	0.00291653011567392	5	2
FER1L6	0.00305706947753633	0.00305706947753633	5	2
ZFHX4	0.00305706947753633	0.00305706947753633	5	2
GOLGA8B	0.00307787002054834	0.00307787002054834	5	1
ITGA11	0.00307787002054834	0.00307787002054834	5	1
UNC5D	0.00307787002054834	0.00307787002054834	4	1
PCDHGC3	0.0031046389171141	0.0031046389171141	4	2
SLC38A2	0.00317667040538261	0.00317667040538261	5	2
TSEN15	0.00322514275077853	0.00322514275077853	5	2
BDNF	0.00322514275077853	0.00322514275077853	5	2
CPEB2	0.00324951427818091	0.00324951427818091	5	2
KIAA0754	0.00327397601927412	0.00327397601927412	3	2
DPF3	0.00332317007420629	0.00332317007420629	5	2
EPHB1	0.00332317007420629	0.00332317007420629	5	2
GREB1L	0.00334790235388587	0.00334790235388587	5	2
UTRN	0.00357454736399885	0.00357454736399885	5	2
SRXN1	0.0037036117662125	0.0037036117662125	5	2
OLFML2B	0.00372969443425342	0.00372969443425342	5	2
COL8A1	0.00375586699169896	0.00375586699169896	5	2
PRKAA1	0.00383492382995418	0.00383492382995418	5	2
AKAP2	0.00384710064254734	0.00384710064254734	4	1
AQP1	0.00384710064254734	0.00384710064254734	5	1
LAMP5	0.00384710064254734	0.00384710064254734	5	1
GPRC5A	0.00384710064254734	0.00384710064254734	5	1
SEMA3D	0.00386145577451708	0.00386145577451708	5	2
TNC	0.00396848142395994	0.00396848142395994	5	2
TMEM65	0.00413171163737222	0.00413171163737222	5	2
SNTB1	0.00413171163737222	0.00413171163737222	5	2
TSC22D2	0.00415923049057668	0.00415923049057668	5	2
DOCK4	0.00421453703026646	0.00421453703026646	5	2
KIF5B	0.00427020190083104	0.00427020190083104	5	2
EIF4EBP1	0.00427020190083104	0.00427020190083104	5	2
CD109	0.00449644196867578	0.00449644196867578	5	2
SAMD9L	0.0045538964514667	0.0045538964514667	5	2
SLC16A7	0.00458275776918722	0.00458275776918722	5	2
KIAA1644	0.0046162365287945	0.0046162365287945	5	1
RP11-490G2.2	0.0046162365287945	0.0046162365287945	3	1
APCDD1	0.0046162365287945	0.0046162365287945	5	1
PSG4	0.0046162365287945	0.0046162365287945	5	1
DOCK5	0.00487628302650065	0.00487628302650065	5	2
KIF18A	0.00487628302650065	0.00487628302650065	5	2
PIM1	0.00487628302650065	0.00487628302650065	5	2
SGMS2	0.00493605892081227	0.00493605892081227	5	2
IPO8	0.00496608061289547	0.00496608061289547	5	2
PLCB1	0.00496608061289547	0.00496608061289547	5	2
STC2	0.00496608061289547	0.00496608061289547	5	2
AXL	0.00508705861782503	0.00508705861782503	5	2
CCDC88A	0.00508705861782503	0.00508705861782503	5	2
KMT2C	0.00514808212454657	0.00514808212454657	5	2
GPNMB	0.00520946178637181	0.00520946178637181	5	2
UBR1	0.0052402851330196	0.0052402851330196	5	2
BEX1	0.0052402851330196	0.0052402851330196	5	2
IL33	0.00527119746753205	0.00527119746753205	4	2
STMN1	0.00530219877294206	0.00530219877294206	5	2
ISLR	0.00533328903228411	0.00533328903228411	5	2
SLC7A11	0.00533328903228411	0.00533328903228411	5	2
SULF1	0.00538527768804059	0.00538527768804059	5	1
ITGA1	0.00538527768804059	0.00538527768804059	4	1
OSR1	0.00538527768804059	0.00538527768804059	5	1
FGF5	0.00549007404429403	0.00549007404429403	5	2
NR3C1	0.00552169767104203	0.00552169767104203	5	2
VLDLR	0.00555341013300819	0.00555341013300819	5	2
TNFSF13B	0.00561710149478555	0.00561710149478555	5	2
NUPR1	0.00574554949514374	0.00574554949514374	5	2
ARHGAP33	0.00587541696085154	0.00587541696085154	5	2
C1GALT1	0.0059408826544115	0.0059408826544115	5	2
LPXN	0.0060067028077998	0.0060067028077998	5	2
ANGPTL2	0.00607287728556653	0.00607287728556653	5	2
ADAM33	0.00615422412903585	0.00615422412903585	5	1
IL6	0.00615422412903585	0.00615422412903585	5	1
EDN1	0.00617280306419226	0.00617280306419226	5	2
MAGI1	0.00620628867256313	0.00620628867256313	5	2
ERBB2IP	0.00620628867256313	0.00620628867256313	4	2
SENP7	0.00634111573231177	0.00634111573231177	5	2
PKP4	0.00634111573231177	0.00634111573231177	5	2
SCARA3	0.00658046629315759	0.00658046629315759	5	2
PKD2	0.00661501253974569	0.00661501253974569	5	2
RFX7	0.00664964706295239	0.00664964706295239	5	2
RP11-1212A22.1	0.00664964706295239	0.00664964706295239	3	2
ADAMTS2	0.00668436984587753	0.00668436984587753	5	2
FOXQ1	0.00668436984587753	0.00668436984587753	5	2
RPAP2	0.00692307586052994	0.00692307586052994	5	1
PTGS2	0.00692307586052994	0.00692307586052994	5	2
TRPC1	0.00700084379179016	0.00700084379179016	5	2
PFKFB3	0.00703644824273953	0.00703644824273953	5	2
ETV1	0.00714378997159349	0.00714378997159349	5	2
SLC2A1	0.00717974661694844	0.00717974661694844	5	2
CLASP2	0.00754415063905818	0.00754415063905818	5	2
HERC3	0.00769183289127203	0.00769183289127203	5	1
GAS1	0.00769183289127203	0.00769183289127203	5	1
ID1	0.00769183289127203	0.00769183289127203	5	1
SLC7A1	0.00769237264878593	0.00769237264878593	5	2
KIAA1033	0.00784199898342921	0.00784199898342921	5	2
CLIP4	0.00784199898342921	0.00784199898342921	5	2
RIN3	0.00799302856458322	0.00799302856458322	5	2
NFIX	0.00803100509080221	0.00803100509080221	5	2
INSIG1	0.00806906923571153	0.00806906923571153	5	2
APOL6	0.00814546031425013	0.00814546031425013	5	2
LITAF	0.00814546031425013	0.00814546031425013	5	2
POLK	0.00818378721420786	0.00818378721420786	5	2
TNNC1	0.00818378721420786	0.00818378721420786	5	2
IRAK3	0.00829929315483897	0.00829929315483897	5	2
EPHA5	0.00837673464759318	0.00837673464759318	5	2
TFPI2	0.00841558660318925	0.00841558660318925	5	2
NEDD4	0.00846049523001071	0.00846049523001071	5	2
SOD3	0.00846049523001071	0.00846049523001071	5	1
DPP4	0.00846049523001071	0.00846049523001071	5	1
MKI67	0.00857186876116177	0.00857186876116177	5	2
EIF4G3	0.00876918745232918	0.00876918745232918	5	2
IARS	0.00876918745232918	0.00876918745232918	5	2
DSTYK	0.00908943603440118	0.00908943603440118	5	2
FBLN2	0.00922906288549404	0.00922906288549404	5	1
ID3	0.00922906288549404	0.00922906288549404	5	1
PYGO1	0.00933328385547632	0.00933328385547632	5	2
TBC1D8B	0.00937422998046926	0.00937422998046926	5	2
MCOLN3	0.00937422998046926	0.00937422998046926	5	2
PGD	0.00937422998046926	0.00937422998046926	5	2
TCP11L2	0.00945638335492379	0.00945638335492379	5	2
STMN3	0.00945638335492379	0.00945638335492379	5	2
CROT	0.00949759057081864	0.00949759057081864	5	2
NGEF	0.0097884760511713	0.0097884760511713	5	2
TIGD2	0.0097884760511713	0.0097884760511713	5	2
KIAA1109	0.00987236835382335	0.00987236835382335	5	2
HJURP	0.00987236835382335	0.00987236835382335	5	2
MTMR10	0.0099144447822014	0.0099144447822014	5	2
TRIM33	0.00999753586646958	0.00999753586646958	5	1
PLA2G4A	0.00999885810923594	0.00999885810923594	5	2
PKN2	0.0101687261750955	0.0101687261750955	5	2
QSOX1	0.0102114100545929	0.0102114100545929	4	2
ZNF618	0.0103399818962923	0.0103399818962923	5	2
TRIM16L	0.0105126242007216	0.0105126242007216	5	2
COL12A1	0.0105560013048603	0.0105560013048603	5	2
CCNA2	0.0105994649867266	0.0105994649867266	5	2
KAT6A	0.0107659141816843	0.0107659141816843	5	1
LTK	0.0107659141816843	0.0107659141816843	5	1
KCNJ2	0.0107659141816843	0.0107659141816843	5	1
MYO1B	0.0109061335302225	0.0109061335302225	5	2
MYO5A	0.0109502892314113	0.0109502892314113	5	2
ALDH1A3	0.0110832748308386	0.0110832748308386	5	2
RICTOR	0.0111723638097725	0.0111723638097725	5	2
HIST2H3D	0.0112170378228719	0.0112170378228719	4	2
CEP170	0.0112617981627691	0.0112617981627691	5	2
MTHFD1L	0.0113965969760952	0.0113965969760952	5	2
DAB2	0.0115321721289208	0.0115321721289208	5	2
SSC5D	0.0115341978398846	0.0115341978398846	5	1
FST	0.0115341978398846	0.0115341978398846	5	1
FBXO32	0.0118056496487286	0.0118056496487286	5	2
IFI30	0.0118515307164189	0.0118515307164189	4	2
RGPD5	0.0119435511138604	0.0119435511138604	4	2
MSRB3	0.0119896904102255	0.0119896904102255	5	2
MTHFD2	0.0119896904102255	0.0119896904102255	5	2
PTGIS	0.0123023868498165	0.0123023868498165	5	1
WDFY3	0.0123619009217593	0.0123619009217593	5	2
JARID2	0.0124558129769876	0.0124558129769876	5	2
SALL2	0.0125028978269724	0.0125028978269724	5	2
IGFBP3	0.0125028978269724	0.0125028978269724	5	2
CDCP1	0.0125500685363062	0.0125500685363062	5	2
LYPD6B	0.0125500685363062	0.0125500685363062	5	2
GALNT3	0.0125973250883172	0.0125973250883172	5	2
8-Sep	0.0126446674663355	0.0126446674663355	3	2
PRSS12	0.0127396096337215	0.0127396096337215	5	2
SNX29	0.0127872093897569	0.0127872093897569	5	2
MAP3K2	0.0128348949051352	0.0128348949051352	5	2
RARG	0.0128348949051352	0.0128348949051352	5	2
FOPNL	0.0128348949051352	0.0128348949051352	5	2
HERC1	0.012882666163194	0.012882666163194	5	2
CACNA2D3	0.012930523147273	0.012930523147273	5	2
SEMA3C	0.012978465840713	0.012978465840713	5	2
RP3-323P13.2	0.012978465840713	0.012978465840713	4	2
C9orf172	0.012978465840713	0.012978465840713	5	2
PTGFR	0.0130704812202253	0.0130704812202253	5	2
RP6-42F4.1	0.0130704812202253	0.0130704812202253	2	1
HPCAL1	0.0130704812202253	0.0130704812202253	5	2
SLIT2	0.0130746082890482	0.0130746082890482	5	2
PRKCA	0.0131228080106334	0.0131228080106334	5	2
ANLN	0.0131228080106334	0.0131228080106334	5	2
PYROXD1	0.0131228080106334	0.0131228080106334	5	2
BDKRB2	0.0132679209652316	0.0132679209652316	5	2
ADAM19	0.0132679209652316	0.0132679209652316	5	2
NTM	0.0134626031261254	0.0134626031261254	5	2
NYNRIN	0.0135604574304435	0.0135604574304435	5	2
UHMK1	0.0135604574304435	0.0135604574304435	5	2
CENPE	0.013609512830329	0.013609512830329	5	2
PHF20	0.0137078800423684	0.0137078800423684	5	2
FRYL	0.0138065890265385	0.0138065890265385	5	2
SMCHD1	0.0138065890265385	0.0138065890265385	5	2
SLC3A2	0.0138065890265385	0.0138065890265385	5	2
CEP350	0.0138384809598559	0.0138384809598559	5	2
HSPA12A	0.0138384809598559	0.0138384809598559	5	1
FAM155A	0.0138560716415933	0.0138560716415933	4	2
PLA2R1	0.0142048400238946	0.0142048400238946	5	2
TNKS	0.0142048400238946	0.0142048400238946	5	2
RGS7	0.0143555916718856	0.0143555916718856	5	2
STIM2	0.0145071103623292	0.0145071103623292	5	2
RAB32	0.0145071103623292	0.0145071103623292	5	2
PTPN11	0.0145577869688384	0.0145577869688384	5	2
KYNU	0.0145577869688384	0.0145577869688384	5	2
IFI27	0.0146063860774525	0.0146063860774525	5	1
SFRP1	0.0146085487358489	0.0146085487358489	5	2
SESN2	0.0146593956467556	0.0146593956467556	5	2
HIST2H2AB	0.0146593956467556	0.0146593956467556	2	2
TTC37	0.0148124470768231	0.0148124470768231	5	2
MAP7	0.014863634397293	0.014863634397293	5	2
MTPN	0.0149149067786566	0.0149149067786566	4	2
GFRA1	0.0150692341221584	0.0150692341221584	5	2
DDR2	0.0153281460305701	0.0153281460305701	5	2
PLAUR	0.0153281460305701	0.0153281460305701	5	2
DPYD	0.015374196581759	0.015374196581759	5	1
OSBP2	0.015374196581759	0.015374196581759	5	1
MYO1D	0.015374196581759	0.015374196581759	5	1
MMP3	0.015374196581759	0.015374196581759	5	1
HAS2	0.015374196581759	0.015374196581759	5	1
MCTP2	0.015380183213355	0.015380183213355	5	2
SVIL	0.0154323052911466	0.0154323052911466	5	2
RPLP2	0.0155891807287706	0.0155891807287706	5	2
GPT2	0.0156416422208055	0.0156416422208055	5	2
TXNIP	0.0158523361444588	0.0158523361444588	4	2
KMT2A	0.0159052215314019	0.0159052215314019	5	2
YARS	0.0159052215314019	0.0159052215314019	5	2
HIP1	0.0161419124815184	0.0161419124815184	5	1
HEPH	0.0161419124815184	0.0161419124815184	5	1
AMIGO2	0.0161419124815184	0.0161419124815184	5	1
KIF20A	0.0161419124815184	0.0161419124815184	5	1
DNAJB14	0.0161709190740269	0.0161709190740269	5	2
ASAP3	0.0162777907323024	0.0162777907323024	5	2
CTNS	0.01633135348976	0.01633135348976	5	2
TMOD3	0.0163850008440261	0.0163850008440261	5	2
RASA1	0.0164387327785492	0.0164387327785492	5	2
PBX1	0.0164387327785492	0.0164387327785492	5	2
RPS6KA6	0.0165464503221677	0.0165464503221677	5	2
FAM8A1	0.0166004358981678	0.0166004358981678	5	2
GRIN2A	0.0166004358981678	0.0166004358981678	5	2
C21orf91	0.0167086605758235	0.0167086605758235	5	2
ITIH5	0.0167628996443932	0.0167628996443932	5	2
SBF2	0.0168172231774029	0.0168172231774029	5	2
MARVELD3	0.0169095337854736	0.0169095337854736	4	1
SPON2	0.0169095337854736	0.0169095337854736	5	1
SERTAD2	0.017035361623086	0.017035361623086	5	2
ANKRD50	0.0171449372026292	0.0171449372026292	5	2
11-Sep	0.017199851523716	0.017199851523716	3	2
EPHB2	0.017365100413907	0.017365100413907	5	2
DENND2A	0.0174203519645315	0.0174203519645315	5	2
NDN	0.0174203519645315	0.0174203519645315	5	2
IL6ST	0.0174756877812324	0.0174756877812324	5	2
HIST1H4C	0.0174756877812324	0.0174756877812324	3	2
UBR3	0.0176422006626011	0.0176422006626011	5	2
SYNPO	0.0176770605023666	0.0176770605023666	5	1
ACTR2	0.0178094713440301	0.0178094713440301	5	2
LFNG	0.0178653965607927	0.0178653965607927	5	2
HBEGF	0.0179214059115154	0.0179214059115154	5	2
EP300	0.0180336769488129	0.0180336769488129	5	2
ADA	0.0180336769488129	0.0180336769488129	5	2
FBXL17	0.0182027140968248	0.0182027140968248	5	2
EPAS1	0.0182027140968248	0.0182027140968248	5	2
DCK	0.0182592279047069	0.0182592279047069	5	2
MSTN	0.0182592279047069	0.0182592279047069	5	2
AKR1C3	0.01831582573103	0.01831582573103	5	2
TP53	0.01831582573103	0.01831582573103	5	2
RP11-1E6.1	0.0183725075592977	0.0183725075592977	3	2
BIRC3	0.0184292733730152	0.0184292733730152	5	2
WARS	0.0184292733730152	0.0184292733730152	5	2
PARP14	0.0184444926409391	0.0184444926409391	5	1
PLPPR4	0.0184444926409391	0.0184444926409391	1	1
IFT80	0.0184861231556892	0.0184861231556892	5	2
RPSA	0.0186000745619415	0.0186000745619415	4	2
TRPC4	0.0186000745619415	0.0186000745619415	5	2
ZHX1	0.018828984276395	0.018828984276395	4	2
ERMN	0.018828984276395	0.018828984276395	5	2
TFRC	0.0188864213800852	0.0188864213800852	5	2
GOT1	0.0189439423208423	0.0189439423208423	5	2
GBP5	0.0190015470821875	0.0190015470821875	5	2
FCHO2	0.019059235647643	0.019059235647643	5	2
NQO1	0.0191170080007328	0.0191170080007328	5	2
MEF2C	0.0191748641249828	0.0191748641249828	5	2
DAAM2	0.0192118302099321	0.0192118302099321	5	1
GS1-304P7.2	0.0192118302099321	0.0192118302099321	2	1
DDIT3	0.0192118302099321	0.0192118302099321	5	1
AHRR	0.0192118302099321	0.0192118302099321	5	1
ANKRD13A	0.01923280400392	0.01923280400392	5	2
GDF5	0.01923280400392	0.01923280400392	4	2
CBLB	0.0192908276210733	0.0192908276210733	5	2
OSBPL3	0.0193489349599728	0.0193489349599728	5	2
MDFIC	0.0194654007371403	0.0194654007371403	5	2
PLEKHG4	0.0196407269043381	0.0196407269043381	5	2
ANKRD12	0.0197580291580469	0.0197580291580469	5	2
C10orf12	0.0199790732180861	0.0199790732180861	4	1
COL27A1	0.0199790732180861	0.0199790732180861	5	1
NPC1	0.0199790732180861	0.0199790732180861	5	1
SAPCD2	0.0199790732180861	0.0199790732180861	5	1
UACA	0.0201119415537548	0.0201119415537548	5	2
PTPN13	0.0201712192686704	0.0201712192686704	5	2
RAB27B	0.0203495531969825	0.0203495531969825	5	2
PLXNC1	0.0204688596377366	0.0204688596377366	5	2
CRIM1	0.0205884996492266	0.0205884996492266	5	2
PENK	0.0205884996492266	0.0205884996492266	5	2
HR	0.0207084730999658	0.0207084730999658	5	2
RBM41	0.0207462216741412	0.0207462216741412	5	1
