baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene
105.659309475409	2.62394215852791	0.593072798514605	4.42431715819671	9.67478018623818e-06	0.000183782683800603	SAMD11
249.626408045006	0.61952073554957	0.293825603490417	2.10846409635563	0.0349908652307543	0.0959643232357778	NOC2L
299.567191002521	2.77346352472764	0.329904363378966	8.40687130149206	4.2109270510917e-17	3.20385060266219e-14	KLHL17
179.114888724262	2.9269143177733	0.575346589725862	5.08721937357429	3.63351456785219e-07	1.38957901039342e-05	PLEKHN1
5.57024580773053	-1.38308107722869	1.15876000658208	-1.19358717022714	0.23263949507148	0.379318355600419	PERM1
1564.31752236609	2.02951016825862	0.62818388480573	3.23075809066045	0.00123462383988321	0.00759971677392215	HES4
320.844194044754	1.63277201693553	0.403985432508283	4.04166062820111	5.30740065057474e-05	0.000691828528446424	ISG15
1437.96473749201	2.8178998355958	0.327843694646341	8.59525402382861	8.30808052560111e-18	7.5063507548806e-15	AGRN
113.958667703062	1.51602483584491	0.377177776168426	4.01939067366456	5.83488492203007e-05	0.000748439187514346	C1orf159
2.51983019015371	5.19025337935366	2.61263989048191	1.98659348280727	0.0469674640249145	0.119053420996697	TTLL10
100.130181515875	0.600618975121834	0.634065314504026	0.947250955671097	0.34351091564694	0.497531758257655	TNFRSF18
15.9957911138572	1.95848280442004	0.514436480710284	3.80704494696014	0.000140637192771515	0.00147252436660372	TNFRSF4
1216.48896884754	0.416003767089634	0.161755520700115	2.57180568112343	0.0101169658575337	0.0375483590337631	SDF4
93.5384987171024	0.666367210769672	0.277731132692637	2.39932485893519	0.0164253352928434	0.0537935312626517	B3GALT6
11.3355552532032	1.31593714390699	0.704388451122216	1.86819806856638	0.0617344679161566	0.144687656970811	C1QTNF12
218.628900195247	0.487120779979523	0.187229715518003	2.60172792888041	0.00927554054684294	0.0351565847260518	UBE2J2
53.3197038932071	0.605082651032906	0.328867941011213	1.83989551907182	0.0657835780166651	0.151669442393766	SCNN1D
1520.91050350653	1.05854183269403	0.207598461680904	5.09898688132428	3.41476214333035e-07	1.32698391247268e-05	ACAP3
97.8643470525214	0.33984519368689	0.284002228983911	1.19662861415832	0.231451342362668	0.378261682090325	PUSL1
1191.19154649695	0.656642710247403	0.253601708862534	2.58926768747974	0.00961802952867316	0.0361138272380518	INTS11
79.7701157153815	0.270746188703122	0.386723151008208	0.700103389200447	0.483862739413639	0.630248198808251	CPTP
80.3589046786347	0.358115236917678	0.673328535837262	0.531858101739848	0.594824277879001	0.722026966859	TAS1R3
305.792953005091	0.912954668377527	0.317391725466118	2.8764287003285	0.00402203048832411	0.0184640501214029	DVL1
4326.36052644596	0.185328699205652	0.387225951307263	0.478606091817938	0.632218883766675	0.75194400950993	MXRA8
152.245278502806	0.859214211201832	0.227285566288529	3.78032897219307	0.000156621276644403	0.00161147129905445	AURKAIP1
4411.15610753243	0.298952715812774	0.239230750573816	1.24964167480857	0.21143047218674	0.354945872248463	CCNL2
32.686073045455	1.34867510326475	0.591722229064612	2.27923683955007	0.0226529902866161	0.0686955375673005	ANKRD65
191.327205748682	1.78680606730456	0.379588250823214	4.70722174205737	2.51115708451049e-06	6.46813414361444e-05	VWA1
5.43259616686664	1.11635542558976	0.922452732132482	1.21020339222045	0.226200856765643	0.372051380749134	ATAD3C
309.352052114343	1.1931524885068	0.364449726941462	3.27384657006052	0.00106094200569509	0.00681340632355761	ATAD3B
77.0259701651316	0.516552749174556	0.341769294681182	1.5114077162971	0.130684604596718	0.250720191645674	ATAD3A
115.301448129175	0.399908884050707	0.319155416383315	1.25302239448885	0.21019755680197	0.353327428038287	TMEM240
141.171653208474	0.0623965800398496	0.281250615228515	0.221854021507305	0.824427524080363	0.891659755207671	SSU72
15.0317692999687	0.605600947714219	0.595312875433184	1.01728179030825	0.309019396677922	0.461709772138923	FNDC10
705.958428490688	1.17613190514143	0.316297168030926	3.71843956891335	0.000200457232790474	0.0019487624460115	MIB2
209.824634145537	-0.589876584363218	0.526463168815461	-1.12045176054849	0.26252129831751	0.412456025266594	MMP23B
73.6004086644801	-0.3364724019201	0.345271218994902	-0.974516216264956	0.329800291406828	0.48335307996997	CDK11B
86.9778304627534	1.91452309013387	0.555949589467983	3.44369908064143	0.000573813969051309	0.00431396327037386	CDK11A
322.563824861562	1.06728858599814	0.266319706681196	4.00754641591641	6.13528065399185e-05	0.00077864094612528	NADK
244.82446644774	0.516617459606119	0.247398112722039	2.08820291279489	0.0367795346827624	0.0995105658570117	GNB1
15.3331896851529	0.961853662217593	0.659236215712411	1.45904250903169	0.144553408101464	0.270516943980873	CALML6
3.26248861519665	-0.845912590458011	1.13658512786125	-0.744258014399494	0.456720396454206	0.60433410079103	TMEM52
2.89885726055973	0.943932524079368	2.09982565343553	0.449528999007608	0.653050093671031	0.76895757547515	CFAP74
6.58381283152376	-2.23587019347634	1.2421164102882	-1.80004883194287	0.071852927985476	0.161741813602934	GABRD
18.0380445135849	0.514248790403103	0.532299934069765	0.966088397703434	0.333999949679636	0.488052488887983	PRKCZ
389.555593728657	0.883299027058003	0.202241474638786	4.36754641270106	1.25650101005398e-05	0.000227049732516754	FAAP20
1706.89805754308	0.801837600204617	0.226379903163713	3.54199992578293	0.00039710558593215	0.0032690697207036	SKI
428.156990504297	-0.00877474821316281	0.257126804372301	-0.0341261512372612	0.972776554955056	0.983803540329367	RER1
73.7914001672625	0.51330299737248	0.299222870215014	1.71545375861021	0.0862620664350942	0.184714032348648	PEX10
12.1881155677326	1.47208995238576	0.876346689835683	1.67980317545535	0.0929956171360439	0.195455748955896	PLCH2
225.362924852923	0.156525534670763	0.25125361028249	0.622978250918574	0.533298814161699	0.671980323063587	PANK4
